"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Correa M.A.; Ferreira A.; Melo A.S.; Silva E.F.; Souza A.R.L.; Benetti L.C.; Rodrigues M.S.; Gamino M.; Bohn F.; Vaz F.","Correa, M.A. (55849443600); Ferreira, A. (26767659000); Melo, A.S. (57193568875); Silva, E.F. (16040378800); Souza, A.R.L. (57193564521); Benetti, L.C. (22233468300); Rodrigues, M.S. (56452257800); Gamino, M. (23984425900); Bohn, F. (14420660900); Vaz, F. (56488157400)","55849443600; 26767659000; 57193568875; 16040378800; 57193564521; 22233468300; 56452257800; 23984425900; 14420660900; 56488157400","Theoretical and experimental study of anomalous Nernst effect in biphasic magnetic system","2022","Journal of Magnetism and Magnetic Materials","564","","170087","","","","1","10.1016/j.jmmm.2022.170087","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141229215&doi=10.1016%2fj.jmmm.2022.170087&partnerID=40&md5=0bc6a6d3b5a9405f556d944f440aae98","Article","Final","","Scopus","2-s2.0-85141229215"
"Correa M.A.; Svalov A.V.; Ferreira A.; Gamino M.; Silva E.F.D.; Bohn F.; Vaz F.; de Oliveira D.F.; Kurlyandskaya G.V.","Correa, Marcio A. (55849443600); Svalov, Andrey V. (12756609100); Ferreira, Armando (26767659000); Gamino, Matheus (23984425900); Silva, Edimilson F. da (16040378800); Bohn, Felipe (14420660900); Vaz, Filipe (56488157400); de Oliveira, Danniel F. (35519401400); Kurlyandskaya, Galina V. (7004350808)","55849443600; 12756609100; 26767659000; 23984425900; 16040378800; 14420660900; 56488157400; 35519401400; 7004350808","Longitudinal Spin Seebeck Effect Thermopiles Based on Flexible Co-Rich Amorphous Ribbons/Pt Thin-Film Heterostructures","2023","Sensors","23","18","7781","","","","0","10.3390/s23187781","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85172737867&doi=10.3390%2fs23187781&partnerID=40&md5=7202dae13b3b43eec8a5af23b68193ed","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85172737867"
"Tromer R.M.; Felix I.M.; Felix L.C.; Machado L.D.; Woellner C.F.; Galvao D.S.","Tromer, Raphael M. (55979356800); Felix, Isaac M. (57210019206); Felix, Levi C. (57211924975); Machado, Leonardo D. (53264311400); Woellner, Cristiano F. (14831934500); Galvao, Douglas S. (7005465927)","55979356800; 57210019206; 57211924975; 53264311400; 14831934500; 7005465927","Hydrogen atom/molecule adsorption on 2D metallic porphyrin: A first-principles study","2024","Chemical Physics","577","","112142","","","","0","10.1016/j.chemphys.2023.112142","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177829960&doi=10.1016%2fj.chemphys.2023.112142&partnerID=40&md5=7e6473e0948e19007e2bdb206b3ab76d","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85177829960"
"Santos J.E.L.; Da Silva D.R.; Martínez-Huitle C.A.; Dos Santos E.V.; Quiroz M.A.","Santos, José Eudes L. (57210470251); Da Silva, Djalma R. (8342072100); Martínez-Huitle, Carlos A. (6507655813); Dos Santos, Elisama Vieira (57213395188); Quiroz, Marco A. (6701581955)","57210470251; 8342072100; 6507655813; 57213395188; 6701581955","Cathodic hydrogen production by simultaneous oxidation of methyl red and 2,4-dichlorophenoxyacetate in aqueous solutions using PbO2, Sb-doped SnO2and Si/BDD anodes. Part 2: Hydrogen production","2020","RSC Advances","10","62","","37947","37955","8","14","10.1039/d0ra03954c","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094321824&doi=10.1039%2fd0ra03954c&partnerID=40&md5=680bde4acc5176f1ce17fda9a0e8427f","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85094321824"
"Chagas B.M.E.; Costa C.C.; Chagas M.B.; Paula S.A.F.; Braga R.M.; Melo M.A.F.; Aguiar E.M.; Oliveira J.A.; Souza J.R.; Ataíde C.H.","Chagas, Bruna M. E. (57188659206); Costa, Cíntia C. (56421294900); Chagas, Mariane B. (57216248146); Paula, Sueilha A. F. (57935700100); Braga, Renata M. (55210068400); Melo, Marcus A. F. (7102354647); Aguiar, Emerson M. (57211477230); Oliveira, Jackson A. (36727128600); Souza, Jairo R. (57219663201); Ataíde, Carlos H. (6507619874)","57188659206; 56421294900; 57216248146; 57935700100; 55210068400; 7102354647; 57211477230; 36727128600; 57219663201; 6507619874","Kinetic study and pyrolysis: GC/MS products analysis of Spirulina platensis cultivated under a different growing medium","2021","Journal of Thermal Analysis and Calorimetry","143","4","","3161","3171","10","3","10.1007/s10973-020-10330-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094640568&doi=10.1007%2fs10973-020-10330-9&partnerID=40&md5=036fc1c5ab74a5170f0d4d0b595353fd","Article","Final","","Scopus","2-s2.0-85094640568"
"Correa M.A.; Rosa W.O.; Melo A.S.; Silva E.F.; Della Pace R.D.; Oliveira A.B.; Chesman C.; Bohn F.; Sommer R.L.","Correa, M.A. (55849443600); Rosa, W.O. (16043682900); Melo, A.S. (57193568875); Silva, E.F. (16040378800); Della Pace, R.D. (56069521000); Oliveira, A.B. (7201929512); Chesman, C. (6601938937); Bohn, F. (14420660900); Sommer, R.L. (8514725600)","55849443600; 16043682900; 57193568875; 16040378800; 56069521000; 7201929512; 6601938937; 14420660900; 8514725600","Magnetoimpedance effect in ferrimagnetic insulator yttrium iron garnet films capped by copper","2019","Journal of Magnetism and Magnetic Materials","480","","","6","10","4","6","10.1016/j.jmmm.2019.02.051","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061780187&doi=10.1016%2fj.jmmm.2019.02.051&partnerID=40&md5=6d77824446cf12dc5f7cfcc845bea6d7","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85061780187"
"Tromer R.M.; Machado L.D.; Woellner C.F.; Galvao D.S.","Tromer, Raphael M. (55979356800); Machado, Leonardo D. (53264311400); Woellner, Cristiano F. (14831934500); Galvao, Douglas S. (7005465927)","55979356800; 53264311400; 14831934500; 7005465927","Thiophene-Tetrathia-Annulene monolayer (TTA-2D): A new 2D semiconductor material with indirect bandgap","2021","Physica E: Low-Dimensional Systems and Nanostructures","129","","114586","","","","6","10.1016/j.physe.2020.114586","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100003465&doi=10.1016%2fj.physe.2020.114586&partnerID=40&md5=ebce6c66eb019dd9cc7ab4a81472ed49","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85100003465"
"Câmara A.B.; Brandão I.A.","Câmara, Alice Barros (57203937714); Brandão, Igor Augusto (57215299525)","57203937714; 57215299525","Study of the relationship between vitamin d deficiency, sunlight incidence and skeletal/extra skeletal diseases","2020","Acta Scientiarum - Health Sciences","42","1","e50599","1","13","12","0","10.4025/actascihealthsci.v42i1.50599","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086884454&doi=10.4025%2factascihealthsci.v42i1.50599&partnerID=40&md5=7499ce7cc5e27731bed904a0df035553","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85086884454"
"Matugi K.; Chiavone-Filho O.; De Arruda Ribeiro M.P.; De Pelegrini Soares R.; De Campos Giordano R.","Matugi, Karina (36666974400); Chiavone-Filho, Osvaldo (6601905641); De Arruda Ribeiro, Marcelo Perencin (9639828900); De Pelegrini Soares, Rafael (57205631068); De Campos Giordano, Roberto (55637967900)","36666974400; 6601905641; 9639828900; 57205631068; 55637967900","Vapor-liquid equilibrium calculation for simulation of bioethanol concentration from sugarcane","2018","Brazilian Journal of Chemical Engineering","35","2","","341","352","11","6","10.1590/0104-6632.20180352s20160278","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054789830&doi=10.1590%2f0104-6632.20180352s20160278&partnerID=40&md5=c71163fd617926703465034170c4cc4d","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85054789830"
"Leite A.C.Q.B.; Salazar A.O.; Carvalho J.T.","Leite, A.C.Q.B. (57203129495); Salazar, A.O. (7102422753); Carvalho, J.T. (55569752100)","57203129495; 7102422753; 55569752100","Maximum power point tracker based digital one cycle control applied in PV systems","2017","Renewable Energy and Power Quality Journal","1","15","282","239","244","5","1","10.24084/repqj15.282","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072168477&doi=10.24084%2frepqj15.282&partnerID=40&md5=810a76df8b752f9e45f249f63b503994","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85072168477"
"Chagas B.M.E.; Mullen C.A.; Dorado C.; Elkasabi Y.; Boateng A.A.; Melo M.A.F.; Ataíde C.H.","Chagas, Bruna M. E. (57188659206); Mullen, Charles A. (56225357900); Dorado, Christina (55767361500); Elkasabi, Yaseen (11438937900); Boateng, Akwasi A. (12038893700); Melo, Marcus A.F. (7102354647); Ataíde, Carlos H. (6507619874)","57188659206; 56225357900; 55767361500; 11438937900; 12038893700; 7102354647; 6507619874","Stable Bio-oil Production from Proteinaceous Cyanobacteria: Tail Gas Reactive Pyrolysis of Spirulina","2016","Industrial and Engineering Chemistry Research","55","23","","6734","6741","7","12","10.1021/acs.iecr.6b00490","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975166226&doi=10.1021%2facs.iecr.6b00490&partnerID=40&md5=6a6406b360db5d9b38d75a8033f57c87","Article","Final","","Scopus","2-s2.0-84975166226"
"Medeiros Rocha M.; Patrocinio Da Silva J.; Das Chagas Barbosa De Sena F.","Medeiros Rocha, Manasses (57201472494); Patrocinio Da Silva, Jose (8776554000); Das Chagas Barbosa De Sena, Francisco (57201471020)","57201472494; 8776554000; 57201471020","Simulation of a Fuzzy Control Applied to a Variable Speed Wind System Connected to the Electrical Network","2018","IEEE Latin America Transactions","16","2","","521","526","5","20","10.1109/TLA.2018.8327408","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045015644&doi=10.1109%2fTLA.2018.8327408&partnerID=40&md5=c3f8859ffdd42982cfb099b5e693165c","Article","Final","","Scopus","2-s2.0-85045015644"
"Boersma Q.; Prabhakaran R.; Bezerra F.H.; Bertotti G.","Boersma, Quinten (57189583330); Prabhakaran, Rahul (57195277076); Bezerra, Francisco Hilario (7004527155); Bertotti, Giovanni (7005370972)","57189583330; 57195277076; 7004527155; 7005370972","Linking natural fractures to karst cave development: A case study combining drone imagery, a natural cave network and numerical modelling","2019","Petroleum Geoscience","25","4","","454","469","15","24","10.1144/petgeo2018-151","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074600785&doi=10.1144%2fpetgeo2018-151&partnerID=40&md5=e1e34a155d17d261e03d7104db1b9398","Article","Final","","Scopus","2-s2.0-85074600785"
"Da Câmara M.S.C.; Spinelli A.; Longo E.; Azevedo L.N.; Costa A.F.; Pimentel P.M.; De Araújo Melo D.M.","Da Câmara, Maria Suely Costa (57198265008); Spinelli, Adaiane (57197511134); Longo, Elson (7103022316); Azevedo, Luciano Nobrega (57190577333); Costa, Asenete Frutuoso (57190571912); Pimentel, Patricia Mendonça (7004019571); De Araújo Melo, Dulce Maria (9841064200)","57198265008; 57197511134; 7103022316; 57190577333; 57190571912; 7004019571; 9841064200","Spectroscopic properties of pigment Li2-xZn1-xPrxTi3O8","2016","Materials Research","19","4","","824","828","4","1","10.1590/1980-5373-MR-2015-0635","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981287649&doi=10.1590%2f1980-5373-MR-2015-0635&partnerID=40&md5=42cac9b66ee028ac5800d769dc8f38b2","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84981287649"
"Mortazavi B.; Shahrokhi M.; Rabczuk T.; Pereira L.F.C.","Mortazavi, Bohayra (24399312200); Shahrokhi, Masoud (54893045900); Rabczuk, Timon (56502462200); Pereira, Luiz Felipe C. (55639140000)","24399312200; 54893045900; 56502462200; 55639140000","Electronic, optical and thermal properties of highly stretchable 2D carbon Ene-yne graphyne","2017","Carbon","123","","","344","353","9","44","10.1016/j.carbon.2017.07.066","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026241765&doi=10.1016%2fj.carbon.2017.07.066&partnerID=40&md5=bc0c9412389068f28881a2f2ac82d30e","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85026241765"
"Mania E.; Alencar A.B.; Cadore A.R.; Carvalho B.R.; Watanabe K.; Taniguchi T.; Neves B.R.A.; Chacham H.; Campos L.C.","Mania, E. (57189691595); Alencar, A.B. (55759511104); Cadore, A.R. (55504886500); Carvalho, B.R. (57210242377); Watanabe, K. (57203090873); Taniguchi, T. (55252500400); Neves, B.R.A. (7007056908); Chacham, H. (6701827829); Campos, L.C. (16300963100)","57189691595; 55759511104; 55504886500; 57210242377; 57203090873; 55252500400; 7007056908; 6701827829; 16300963100","Spontaneous doping on high quality talc-graphene-hBN van der Waals heterostructures","2017","2D Materials","4","3","031008","","","","24","10.1088/2053-1583/aa76f4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029221984&doi=10.1088%2f2053-1583%2faa76f4&partnerID=40&md5=32270f3f9f3bc9272e081d0a5e1f32d7","Article","Final","","Scopus","2-s2.0-85029221984"
"Garcia A.G.; Lopes P.P.; Gomes J.F.; Pires C.; Ferreira E.B.; Lucena R.G.M.; Gasparotto L.H.S.; Tremiliosi-Filho G.","Garcia, Amanda G. (23501210200); Lopes, Pietro P. (22985605800); Gomes, Janaina F. (12804479300); Pires, Cleiton (56210864300); Ferreira, Eduardo B. (57224793848); Lucena, Rubens G.M. (56211506700); Gasparotto, Luiz H.S. (57268324300); Tremiliosi-Filho, Germano (6701503483)","23501210200; 22985605800; 12804479300; 56210864300; 57224793848; 56211506700; 57268324300; 6701503483","Eco-friendly synthesis of bimetallic AuAg nanoparticles","2014","New Journal of Chemistry","38","7","","2865","2873","8","53","10.1039/c4nj00041b","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902668557&doi=10.1039%2fc4nj00041b&partnerID=40&md5=27db72170d5e268c5e780b79f795f02e","Article","Final","","Scopus","2-s2.0-84902668557"
"Pinheiro J.Q.; de Azambuja Elali G.V.M.; Gurgel F.F.; Diniz R.F.; Farias T.M.; Pol E.","Pinheiro, José Q. (7102840383); de Azambuja Elali, Gleice Virgínia Medeiros (55189981900); Gurgel, Fernanda Fernandes (57192717261); Diniz, Raquel Farias (56002488900); Farias, Tadeu Mattos (55850682300); Pol, Enric (7004118503)","7102840383; 55189981900; 57192717261; 56002488900; 55850682300; 7004118503","In search of the hyphen: Thirty-five years of environmental psychology in Rio Grande do Norte","2019","Estudos de Psicologia","24","1","","90","100","10","0","10.22491/1678-4669.20190011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087074369&doi=10.22491%2f1678-4669.20190011&partnerID=40&md5=c41eb2462defa03966da082abee0439d","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85087074369"
"Do Nascimento A.R.; Alves J.A.B.L.R.; De Freitas Melo M.A.; De Araújo Melo D.M.; De Souza M.J.B.; Pedrosa A.M.G.","Do Nascimento, Alexsandra Rodrigues (56667114400); Alves, José Antônio Barros Leal Reis (56106170500); De Freitas Melo, Marcus Antônio (7102354647); De Araújo Melo, Dulce Maria (9841064200); De Souza, Marcelo José Barros (7102353787); Pedrosa, Anne Michelle Garrido (10044164200)","56667114400; 56106170500; 7102354647; 9841064200; 7102353787; 10044164200","Effect of the acid treatment of montmorillonite clay in the oleic acid esterification reaction","2015","Materials Research","18","2","","283","287","4","20","10.1590/1516-1439.293014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930344027&doi=10.1590%2f1516-1439.293014&partnerID=40&md5=7a28fcc20c4947d7651ebdd5e579c8eb","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84930344027"
"Kaviyarasu K.; Manikandan E.; Kennedy J.; Jayachandran M.; Ladchumananandasiivam R.; De Gomes U.U.; Maaza M.","Kaviyarasu, K. (54881948500); Manikandan, E. (57809886300); Kennedy, J. (55327553200); Jayachandran, M. (58713259000); Ladchumananandasiivam, R. (57188627249); De Gomes, U. Umbelino (57188628712); Maaza, M. (7003476200)","54881948500; 57809886300; 55327553200; 58713259000; 57188627249; 57188628712; 7003476200","Synthesis and characterization studies of NiO nanorods for enhancing solar cell efficiency using photon upconversion materials","2016","Ceramics International","42","7","","8385","8394","9","237","10.1016/j.ceramint.2016.02.054","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961944434&doi=10.1016%2fj.ceramint.2016.02.054&partnerID=40&md5=e1b97fe7b749e1ec1c11a81d09b1e03b","Article","Final","","Scopus","2-s2.0-84961944434"
"Fonseca-Maldonado R.; Ribeiro L.F.; Furtado G.P.; Arruda L.M.; Meleiro L.P.; Alponti J.S.; Botelho-Machado C.; Vieira D.S.; Bonneil E.; Furriel R.D.P.M.; Thibault P.; Ward R.J.","Fonseca-Maldonado, Raquel (55179462700); Ribeiro, Lucas F. (37095865700); Furtado, Gilvan P. (37095069400); Arruda, Letícia M. (7004947252); Meleiro, Luana P. (55625530300); Alponti, Juliana S. (56004485700); Botelho-Machado, Carla (36189787100); Vieira, Davi S. (8649343600); Bonneil, Eric (6602776611); Furriel, Rosa Dos Prazeres Melo (6602121488); Thibault, Pierre (7101850018); Ward, Richard J. (7404582193)","55179462700; 37095865700; 37095069400; 7004947252; 55625530300; 56004485700; 36189787100; 8649343600; 6602776611; 6602121488; 7101850018; 7404582193","Synergistic action of co-expressed xylanase/laccase mixtures against milled sugar cane bagasse","2014","Process Biochemistry","49","7","","1152","1161","9","18","10.1016/j.procbio.2014.03.027","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901758384&doi=10.1016%2fj.procbio.2014.03.027&partnerID=40&md5=7ece1a3e167413dee866237b92c32794","Article","Final","","Scopus","2-s2.0-84901758384"
"Farias A.F.F.; Moura K.F.; Souza J.K.D.; Lima R.O.; Nascimento J.D.S.S.; Cutrim A.A.; Longo E.; Araujo A.S.; Carvalho-Filho J.R.; Souza A.G.; Santos I.M.G.","Farias, Ana Flávia F. (56190663500); Moura, Kleber F. (55965697900); Souza, Juliana K.D. (56779582200); Lima, Regineide O. (57198199618); Nascimento, Jakeline D.S.S. (56779648400); Cutrim, Adriana A. (55214771200); Longo, Elson (7103022316); Araujo, Antônio S. (7202091952); Carvalho-Filho, José Rodrigues (25722915600); Souza, Antonio G. (55662862500); Santos, Ieda M.G. (7102671746)","56190663500; 55965697900; 56779582200; 57198199618; 56779648400; 55214771200; 7103022316; 7202091952; 25722915600; 55662862500; 7102671746","Biodiesel obtained by ethylic transesterification using CuO, ZnO and CeO2 supported on bentonite","2015","Fuel","160","","9507","357","365","8","34","10.1016/j.fuel.2015.07.102","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939176077&doi=10.1016%2fj.fuel.2015.07.102&partnerID=40&md5=48303773e4e0fe318de34ae3e8244726","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84939176077"
